DEBUG 2018-03-14 22:30:58,354 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
WARN  2018-03-14 22:31:58,335 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Feeds' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,338 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Publishers' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,338 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'FeedList' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,339 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Courses' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,342 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Categories' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,343 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'CourseList' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,343 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Scholarships' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,347 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Categories' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,347 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'ScholarshipList' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,348 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Students' in localization source 'Spe'!
DEBUG 2018-03-14 22:31:58,376 [10   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: 7169409b-393d-4654-9e62-95ff6bd99f2f
WARN  2018-03-14 22:31:58,791 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Feeds' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,799 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Publishers' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,800 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'FeedList' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,804 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Courses' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,816 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Categories' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,822 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'CourseList' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,823 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Scholarships' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,829 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Categories' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,829 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'ScholarshipList' in localization source 'Spe'!
WARN  2018-03-14 22:31:58,832 [9    ] naries.DictionaryBasedLocalizationSource - Can not find 'Students' in localization source 'Spe'!
DEBUG 2018-03-14 22:32:00,434 [10   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"4d67c91b-818c-42dc-9756-fdf6cbddaad9","IpAddress":"192.168.1.78","TenantId":1,"UserId":2,"ConnectTime":"2018-03-14T22:32:00.4346681-06:00","Properties":{}}
DEBUG 2018-03-14 22:32:00,495 [10   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: 4d67c91b-818c-42dc-9756-fdf6cbddaad9
WARN  2018-03-14 22:32:48,967 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'CreateOrEditFeed' in localization source 'Spe'!
WARN  2018-03-14 22:32:48,967 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Title' in localization source 'Spe'!
WARN  2018-03-14 22:32:48,968 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Description' in localization source 'Spe'!
WARN  2018-03-14 22:32:48,968 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Notify' in localization source 'Spe'!
WARN  2018-03-14 22:32:48,969 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Content' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,019 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Feeds' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,022 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Publishers' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,023 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'FeedList' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,023 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Courses' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,026 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Categories' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,027 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'CourseList' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,027 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Scholarships' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,031 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Categories' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,032 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'ScholarshipList' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,032 [10   ] naries.DictionaryBasedLocalizationSource - Can not find 'Students' in localization source 'Spe'!
DEBUG 2018-03-14 22:32:49,061 [19   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: 4d67c91b-818c-42dc-9756-fdf6cbddaad9
WARN  2018-03-14 22:32:49,632 [27   ] naries.DictionaryBasedLocalizationSource - Can not find 'Feeds' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,637 [27   ] naries.DictionaryBasedLocalizationSource - Can not find 'Publishers' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,637 [27   ] naries.DictionaryBasedLocalizationSource - Can not find 'FeedList' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,638 [27   ] naries.DictionaryBasedLocalizationSource - Can not find 'Courses' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,643 [27   ] naries.DictionaryBasedLocalizationSource - Can not find 'Categories' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,644 [27   ] naries.DictionaryBasedLocalizationSource - Can not find 'CourseList' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,644 [27   ] naries.DictionaryBasedLocalizationSource - Can not find 'Scholarships' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,649 [27   ] naries.DictionaryBasedLocalizationSource - Can not find 'Categories' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,649 [27   ] naries.DictionaryBasedLocalizationSource - Can not find 'ScholarshipList' in localization source 'Spe'!
WARN  2018-03-14 22:32:49,650 [27   ] naries.DictionaryBasedLocalizationSource - Can not find 'Students' in localization source 'Spe'!
DEBUG 2018-03-14 22:32:51,163 [16   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"7dc2dcfc-0ac4-4a0c-8de5-484991d9e6dc","IpAddress":"192.168.1.78","TenantId":1,"UserId":2,"ConnectTime":"2018-03-14T22:32:51.1635696-06:00","Properties":{}}
DEBUG 2018-03-14 22:32:51,183 [27   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: 7dc2dcfc-0ac4-4a0c-8de5-484991d9e6dc
WARN  2018-03-14 22:33:18,055 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'CreateOrEditFeed' in localization source 'Spe'!
WARN  2018-03-14 22:33:18,055 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Title' in localization source 'Spe'!
WARN  2018-03-14 22:33:18,056 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Description' in localization source 'Spe'!
WARN  2018-03-14 22:33:18,056 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Notify' in localization source 'Spe'!
WARN  2018-03-14 22:33:18,056 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Content' in localization source 'Spe'!
WARN  2018-03-14 22:33:18,104 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Feeds' in localization source 'Spe'!
WARN  2018-03-14 22:33:18,108 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Publishers' in localization source 'Spe'!
WARN  2018-03-14 22:33:18,108 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'FeedList' in localization source 'Spe'!
WARN  2018-03-14 22:33:18,109 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Courses' in localization source 'Spe'!
WARN  2018-03-14 22:33:18,113 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Categories' in localization source 'Spe'!
WARN  2018-03-14 22:33:18,113 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'CourseList' in localization source 'Spe'!
WARN  2018-03-14 22:33:18,114 [31   ] naries.DictionaryBasedLocalizationSource - Can not find 'Scholarships' in localization source 'Spe'!
